datetime,lat,lon,plate_no,route_id
2022-05-10 10:23:31,22.349506,114.1354,sample vehicle #1,sample_route_id
2022-05-10 10:23:41,22.350313,114.134645,sample vehicle #1,sample_route_id
2022-05-10 10:23:51,22.351065,114.134085,sample vehicle #1,sample_route_id
2022-05-10 10:24:01,22.351145,114.13326,sample vehicle #1,sample_route_id
2022-05-10 10:24:11,22.35102,114.132621,sample vehicle #1,sample_route_id
2022-05-10 10:24:20,22.3514,114.132388,sample vehicle #1,sample_route_id
2022-05-10 10:24:30,22.35197,114.132895,sample vehicle #1,sample_route_id
2022-05-10 10:24:40,22.352523,114.13295,sample vehicle #1,sample_route_id
2022-05-10 10:24:50,22.353461,114.133031,sample vehicle #1,sample_route_id
2022-05-10 10:25:00,22.354663,114.133185,sample vehicle #1,sample_route_id
2022-05-10 10:25:10,22.355826,114.133641,sample vehicle #1,sample_route_id
2022-05-10 10:25:20,22.35705,114.133878,sample vehicle #1,sample_route_id
2022-05-10 10:25:30,22.358311,114.134056,sample vehicle #1,sample_route_id
2022-05-10 10:25:40,22.359348,114.13462,sample vehicle #1,sample_route_id
2022-05-10 10:25:50,22.360245,114.135528,sample vehicle #1,sample_route_id
2022-05-10 10:26:00,22.361263,114.136146,sample vehicle #1,sample_route_id
2022-05-10 10:26:10,22.362435,114.1361,sample vehicle #1,sample_route_id
2022-05-10 10:26:20,22.36375,114.135926,sample vehicle #1,sample_route_id
2022-05-10 10:26:30,22.36487,114.135518,sample vehicle #1,sample_route_id
2022-05-10 10:26:40,22.365301,114.135781,sample vehicle #1,sample_route_id
2022-05-10 10:26:50,22.365338,114.135906,sample vehicle #1,sample_route_id
2022-05-10 10:27:00,22.365341,114.135903,sample vehicle #1,sample_route_id
2022-05-10 10:27:10,22.365336,114.135913,sample vehicle #1,sample_route_id
2022-05-10 10:27:20,22.365341,114.13593,sample vehicle #1,sample_route_id
2022-05-10 10:27:30,22.36548,114.136115,sample vehicle #1,sample_route_id
2022-05-10 10:27:40,22.365796,114.136548,sample vehicle #1,sample_route_id
2022-05-10 10:27:50,22.366208,114.136366,sample vehicle #1,sample_route_id
2022-05-10 10:28:00,22.36662,114.136068,sample vehicle #1,sample_route_id
2022-05-10 10:28:10,22.367143,114.135778,sample vehicle #1,sample_route_id
2022-05-10 10:28:20,22.367341,114.135851,sample vehicle #1,sample_route_id
2022-05-10 10:28:30,22.367501,114.136008,sample vehicle #1,sample_route_id
2022-05-10 10:28:40,22.36764,114.13614,sample vehicle #1,sample_route_id
2022-05-10 10:28:50,22.367871,114.136391,sample vehicle #1,sample_route_id
2022-05-10 10:29:00,22.368053,114.136813,sample vehicle #1,sample_route_id
2022-05-10 10:29:10,22.368241,114.136851,sample vehicle #1,sample_route_id
2022-05-10 10:29:20,22.368513,114.13684,sample vehicle #1,sample_route_id
2022-05-10 10:29:30,22.368655,114.13686,sample vehicle #1,sample_route_id
2022-05-10 10:29:39,22.368688,114.136858,sample vehicle #1,sample_route_id
2022-05-10 10:29:49,22.368845,114.13674,sample vehicle #1,sample_route_id
2022-05-10 10:29:59,22.369233,114.136525,sample vehicle #1,sample_route_id
2022-05-10 10:30:09,22.369435,114.136831,sample vehicle #1,sample_route_id
2022-05-10 10:30:17,22.369473,114.136896,sample vehicle #1,sample_route_id
2022-05-10 10:30:19,22.369473,114.136896,sample vehicle #1,sample_route_id
2022-05-10 10:30:55,22.369473,114.136896,sample vehicle #1,sample_route_id
2022-05-10 10:30:59,22.36959,114.137035,sample vehicle #1,sample_route_id
2022-05-10 10:31:09,22.36959,114.137035,sample vehicle #1,sample_route_id
2022-05-10 10:37:26,22.36959,114.137035,sample vehicle #1,sample_route_id
2022-05-10 10:37:28,22.369788,114.137015,sample vehicle #1,sample_route_id
2022-05-10 10:37:38,22.369791,114.137035,sample vehicle #1,sample_route_id
2022-05-10 10:37:48,22.369941,114.137355,sample vehicle #1,sample_route_id
2022-05-10 10:37:58,22.37068,114.137805,sample vehicle #1,sample_route_id
2022-05-10 10:38:08,22.371078,114.13796,sample vehicle #1,sample_route_id
2022-05-10 10:38:18,22.371163,114.138135,sample vehicle #1,sample_route_id
2022-05-10 10:38:28,22.371716,114.138518,sample vehicle #1,sample_route_id
2022-05-10 10:38:38,22.37216,114.138815,sample vehicle #1,sample_route_id
2022-05-10 10:38:48,22.37235,114.13871,sample vehicle #1,sample_route_id
2022-05-10 10:38:58,22.372406,114.13866,sample vehicle #1,sample_route_id
2022-05-10 10:39:08,22.372416,114.138646,sample vehicle #1,sample_route_id
2022-05-10 10:39:18,22.372435,114.138645,sample vehicle #1,sample_route_id
2022-05-10 10:39:27,22.37245,114.138635,sample vehicle #1,sample_route_id
2022-05-10 10:39:37,22.372611,114.13842,sample vehicle #1,sample_route_id
2022-05-10 10:39:47,22.372706,114.138301,sample vehicle #1,sample_route_id
2022-05-10 10:39:57,22.372708,114.138316,sample vehicle #1,sample_route_id
2022-05-10 10:40:07,22.372708,114.13832,sample vehicle #1,sample_route_id
2022-05-10 10:40:17,22.372726,114.138341,sample vehicle #1,sample_route_id
2022-05-10 10:40:27,22.372773,114.138351,sample vehicle #1,sample_route_id
2022-05-10 10:40:37,22.372776,114.138355,sample vehicle #1,sample_route_id
2022-05-10 10:40:47,22.372765,114.138355,sample vehicle #1,sample_route_id
2022-05-10 10:40:57,22.372781,114.138356,sample vehicle #1,sample_route_id
2022-05-10 10:41:06,22.372795,114.13836,sample vehicle #1,sample_route_id
2022-05-10 10:41:17,22.372805,114.13836,sample vehicle #1,sample_route_id
2022-05-10 10:41:27,22.37281,114.138368,sample vehicle #1,sample_route_id
2022-05-10 10:41:37,22.37281,114.138365,sample vehicle #1,sample_route_id
2022-05-10 10:41:47,22.372818,114.13838,sample vehicle #1,sample_route_id
2022-05-10 10:41:57,22.372883,114.138326,sample vehicle #1,sample_route_id
2022-05-10 10:42:07,22.372936,114.13811,sample vehicle #1,sample_route_id
2022-05-10 10:42:17,22.372953,114.137926,sample vehicle #1,sample_route_id
2022-05-10 10:42:27,22.372745,114.137781,sample vehicle #1,sample_route_id
2022-05-10 10:42:37,22.372523,114.137563,sample vehicle #1,sample_route_id
2022-05-10 10:42:47,22.372265,114.137503,sample vehicle #1,sample_route_id
2022-05-10 10:42:57,22.372156,114.137721,sample vehicle #1,sample_route_id
2022-05-10 10:43:07,22.37201,114.137878,sample vehicle #1,sample_route_id
2022-05-10 10:43:17,22.372021,114.1379,sample vehicle #1,sample_route_id
2022-05-10 10:43:27,22.372016,114.1379,sample vehicle #1,sample_route_id
2022-05-10 10:43:37,22.371993,114.137873,sample vehicle #1,sample_route_id
2022-05-10 10:43:47,22.37196,114.137856,sample vehicle #1,sample_route_id
2022-05-10 10:43:57,22.371943,114.137833,sample vehicle #1,sample_route_id
2022-05-10 10:44:06,22.371935,114.13781,sample vehicle #1,sample_route_id
2022-05-10 10:44:16,22.371928,114.137795,sample vehicle #1,sample_route_id
2022-05-10 10:44:26,22.371913,114.13778,sample vehicle #1,sample_route_id
2022-05-10 10:44:36,22.37187,114.137746,sample vehicle #1,sample_route_id
2022-05-10 10:44:46,22.371876,114.137753,sample vehicle #1,sample_route_id
2022-05-10 10:44:56,22.371883,114.137765,sample vehicle #1,sample_route_id
2022-05-10 10:45:06,22.371881,114.137771,sample vehicle #1,sample_route_id
2022-05-10 10:45:16,22.37185,114.137746,sample vehicle #1,sample_route_id
2022-05-10 10:45:26,22.371805,114.137676,sample vehicle #1,sample_route_id
2022-05-10 10:45:36,22.37178,114.137631,sample vehicle #1,sample_route_id
2022-05-10 10:45:46,22.371716,114.13756,sample vehicle #1,sample_route_id
2022-05-10 10:45:56,22.37173,114.137533,sample vehicle #1,sample_route_id
2022-05-10 10:46:06,22.371711,114.137511,sample vehicle #1,sample_route_id
2022-05-10 10:46:16,22.371695,114.137511,sample vehicle #1,sample_route_id
2022-05-10 10:46:26,22.37172,114.137531,sample vehicle #1,sample_route_id
2022-05-10 10:46:36,22.371691,114.137518,sample vehicle #1,sample_route_id
2022-05-10 10:46:46,22.371638,114.137496,sample vehicle #1,sample_route_id
2022-05-10 10:46:56,22.371601,114.137456,sample vehicle #1,sample_route_id
2022-05-10 10:47:06,22.371596,114.137466,sample vehicle #1,sample_route_id
2022-05-10 10:47:16,22.371536,114.137401,sample vehicle #1,sample_route_id
2022-05-10 10:47:26,22.371528,114.137385,sample vehicle #1,sample_route_id
2022-05-10 10:47:36,22.371481,114.137335,sample vehicle #1,sample_route_id
2022-05-10 10:47:46,22.37145,114.137291,sample vehicle #1,sample_route_id
2022-05-10 10:47:56,22.371393,114.137233,sample vehicle #1,sample_route_id
2022-05-10 10:48:06,22.371348,114.13719,sample vehicle #1,sample_route_id
2022-05-10 10:48:16,22.371291,114.137138,sample vehicle #1,sample_route_id
2022-05-10 10:48:26,22.37129,114.13715,sample vehicle #1,sample_route_id
2022-05-10 10:48:36,22.371248,114.137125,sample vehicle #1,sample_route_id
2022-05-10 10:48:46,22.371171,114.13711,sample vehicle #1,sample_route_id
2022-05-10 10:48:56,22.371071,114.137026,sample vehicle #1,sample_route_id
2022-05-10 10:49:06,22.37099,114.136913,sample vehicle #1,sample_route_id
2022-05-10 10:49:15,22.370966,114.13693,sample vehicle #1,sample_route_id
2022-05-10 10:49:25,22.37088,114.136893,sample vehicle #1,sample_route_id
2022-05-10 10:49:35,22.370861,114.137383,sample vehicle #1,sample_route_id
2022-05-10 10:49:45,22.371151,114.13778,sample vehicle #1,sample_route_id
2022-05-10 10:49:55,22.371375,114.137838,sample vehicle #1,sample_route_id
2022-05-10 10:50:05,22.371706,114.137625,sample vehicle #1,sample_route_id
2022-05-10 10:50:15,22.372025,114.137403,sample vehicle #1,sample_route_id
2022-05-10 10:50:25,22.37241,114.137388,sample vehicle #1,sample_route_id
2022-05-10 10:50:35,22.3727,114.13769,sample vehicle #1,sample_route_id
2022-05-10 10:50:45,22.372855,114.137921,sample vehicle #1,sample_route_id
2022-05-10 10:50:55,22.37261,114.138245,sample vehicle #1,sample_route_id
2022-05-10 10:51:05,22.372465,114.138463,sample vehicle #1,sample_route_id
2022-05-10 10:51:15,22.372373,114.138635,sample vehicle #1,sample_route_id
2022-05-10 10:51:25,22.372381,114.138726,sample vehicle #1,sample_route_id
2022-05-10 10:51:35,22.3726,114.139123,sample vehicle #1,sample_route_id
2022-05-10 10:51:45,22.372178,114.139691,sample vehicle #1,sample_route_id
2022-05-10 10:51:55,22.371541,114.140203,sample vehicle #1,sample_route_id
2022-05-10 10:52:05,22.371078,114.140268,sample vehicle #1,sample_route_id
2022-05-10 10:52:15,22.371063,114.140285,sample vehicle #1,sample_route_id
2022-05-10 10:52:25,22.371056,114.14029,sample vehicle #1,sample_route_id
2022-05-10 10:52:35,22.371048,114.140296,sample vehicle #1,sample_route_id
2022-05-10 10:52:45,22.370895,114.140318,sample vehicle #1,sample_route_id
2022-05-10 10:52:55,22.370176,114.140458,sample vehicle #1,sample_route_id
2022-05-10 10:53:05,22.369636,114.140686,sample vehicle #1,sample_route_id
2022-05-10 10:53:15,22.369633,114.14071,sample vehicle #1,sample_route_id
2022-05-10 10:53:25,22.36962,114.14074,sample vehicle #1,sample_route_id
2022-05-10 10:53:35,22.369618,114.140745,sample vehicle #1,sample_route_id
2022-05-10 10:53:45,22.369616,114.140748,sample vehicle #1,sample_route_id
2022-05-10 10:53:55,22.369615,114.14075,sample vehicle #1,sample_route_id
2022-05-10 10:54:04,22.369608,114.140763,sample vehicle #1,sample_route_id
2022-05-10 10:54:14,22.369608,114.140765,sample vehicle #1,sample_route_id
2022-05-10 10:54:24,22.369543,114.140821,sample vehicle #1,sample_route_id
2022-05-10 10:54:34,22.369185,114.141291,sample vehicle #1,sample_route_id
2022-05-10 10:54:44,22.368785,114.14182,sample vehicle #1,sample_route_id
2022-05-10 10:54:54,22.368598,114.141995,sample vehicle #1,sample_route_id
2022-05-10 10:55:04,22.368603,114.142011,sample vehicle #1,sample_route_id
2022-05-10 10:55:14,22.368608,114.142018,sample vehicle #1,sample_route_id
2022-05-10 10:55:24,22.368625,114.142308,sample vehicle #1,sample_route_id
2022-05-10 10:55:34,22.369326,114.142373,sample vehicle #1,sample_route_id
2022-05-10 10:55:44,22.369971,114.142118,sample vehicle #1,sample_route_id
2022-05-10 10:55:54,22.370345,114.141863,sample vehicle #1,sample_route_id
2022-05-10 10:56:04,22.370538,114.141653,sample vehicle #1,sample_route_id
2022-05-10 10:56:14,22.370581,114.141618,sample vehicle #1,sample_route_id
2022-05-10 10:56:24,22.370595,114.141613,sample vehicle #1,sample_route_id
2022-05-10 10:56:34,22.37078,114.141588,sample vehicle #1,sample_route_id
2022-05-10 10:56:43,22.370885,114.141721,sample vehicle #1,sample_route_id
2022-05-10 10:56:53,22.370885,114.141721,sample vehicle #1,sample_route_id
2022-05-10 10:57:03,22.370885,114.141721,sample vehicle #1,sample_route_id
2022-05-10 10:57:13,22.370885,114.141721,sample vehicle #1,sample_route_id
2022-05-10 10:57:23,22.370885,114.141721,sample vehicle #1,sample_route_id
2022-05-10 10:57:33,22.370885,114.141721,sample vehicle #1,sample_route_id
2022-05-10 10:57:43,22.370885,114.141721,sample vehicle #1,sample_route_id
2022-05-10 10:57:53,22.370885,114.141721,sample vehicle #1,sample_route_id
2022-05-10 10:58:03,22.370885,114.141721,sample vehicle #1,sample_route_id
2022-05-10 10:58:13,22.370885,114.141721,sample vehicle #1,sample_route_id
2022-05-10 10:58:23,22.370885,114.141721,sample vehicle #1,sample_route_id
2022-05-10 10:58:32,22.370885,114.141721,sample vehicle #1,sample_route_id
2022-05-10 10:58:42,22.370885,114.141721,sample vehicle #1,sample_route_id
2022-05-10 10:58:52,22.370885,114.141721,sample vehicle #1,sample_route_id
2022-05-10 10:59:02,22.370885,114.141721,sample vehicle #1,sample_route_id
2022-05-10 10:59:12,22.370885,114.141721,sample vehicle #1,sample_route_id
2022-05-10 10:59:22,22.370885,114.141721,sample vehicle #1,sample_route_id
2022-05-10 10:59:32,22.370885,114.141721,sample vehicle #1,sample_route_id
2022-05-10 10:59:42,22.370885,114.141721,sample vehicle #1,sample_route_id
2022-05-10 10:59:52,22.370885,114.141721,sample vehicle #1,sample_route_id
2022-05-10 11:00:02,22.370885,114.141721,sample vehicle #1,sample_route_id
2022-05-10 11:00:12,22.370885,114.141721,sample vehicle #1,sample_route_id
2022-05-10 11:00:22,22.370885,114.141721,sample vehicle #1,sample_route_id
2022-05-10 11:00:32,22.370885,114.141721,sample vehicle #1,sample_route_id
2022-05-10 11:00:42,22.370885,114.141721,sample vehicle #1,sample_route_id
2022-05-10 11:00:52,22.370885,114.141721,sample vehicle #1,sample_route_id
2022-05-10 11:01:02,22.370885,114.141721,sample vehicle #1,sample_route_id
2022-05-10 11:01:12,22.370885,114.141721,sample vehicle #1,sample_route_id
2022-05-10 11:01:23,22.370701,114.141603,sample vehicle #1,sample_route_id
2022-05-10 11:01:33,22.370711,114.141636,sample vehicle #1,sample_route_id
2022-05-10 11:01:43,22.370685,114.141711,sample vehicle #1,sample_route_id
2022-05-10 11:01:53,22.37069,114.141781,sample vehicle #1,sample_route_id
2022-05-10 11:02:03,22.370605,114.141776,sample vehicle #1,sample_route_id
2022-05-10 11:02:13,22.370491,114.141931,sample vehicle #1,sample_route_id
2022-05-10 11:02:23,22.370166,114.142096,sample vehicle #1,sample_route_id
2022-05-10 11:02:33,22.370053,114.142161,sample vehicle #1,sample_route_id
2022-05-10 11:02:43,22.369323,114.14241,sample vehicle #1,sample_route_id
2022-05-10 11:02:53,22.368545,114.142276,sample vehicle #1,sample_route_id
2022-05-10 11:03:03,22.368153,114.141615,sample vehicle #1,sample_route_id
2022-05-10 11:03:13,22.367661,114.141403,sample vehicle #1,sample_route_id
2022-05-10 11:03:22,22.367368,114.141236,sample vehicle #1,sample_route_id
2022-05-10 11:03:32,22.36721,114.14116,sample vehicle #1,sample_route_id
2022-05-10 11:03:42,22.367195,114.141158,sample vehicle #1,sample_route_id
2022-05-10 11:03:52,22.367183,114.14118,sample vehicle #1,sample_route_id
2022-05-10 11:04:02,22.367171,114.141203,sample vehicle #1,sample_route_id
2022-05-10 11:04:12,22.367165,114.141211,sample vehicle #1,sample_route_id
2022-05-10 11:04:22,22.367158,114.141206,sample vehicle #1,sample_route_id
2022-05-10 11:04:32,22.36718,114.141195,sample vehicle #1,sample_route_id
2022-05-10 11:04:42,22.367191,114.141193,sample vehicle #1,sample_route_id
2022-05-10 11:04:52,22.3672,114.141201,sample vehicle #1,sample_route_id
2022-05-10 11:05:02,22.367191,114.141213,sample vehicle #1,sample_route_id
2022-05-10 11:05:12,22.367181,114.14122,sample vehicle #1,sample_route_id
2022-05-10 11:05:22,22.367185,114.141228,sample vehicle #1,sample_route_id
2022-05-10 11:05:32,22.367198,114.141241,sample vehicle #1,sample_route_id
2022-05-10 11:05:42,22.367216,114.141253,sample vehicle #1,sample_route_id
2022-05-10 11:05:52,22.367118,114.141191,sample vehicle #1,sample_route_id
2022-05-10 11:06:02,22.3671,114.14121,sample vehicle #1,sample_route_id
2022-05-10 11:06:12,22.367088,114.141248,sample vehicle #1,sample_route_id
2022-05-10 11:06:22,22.367075,114.141275,sample vehicle #1,sample_route_id
2022-05-10 11:06:32,22.36707,114.14128,sample vehicle #1,sample_route_id
2022-05-10 11:06:42,22.367053,114.1413,sample vehicle #1,sample_route_id
2022-05-10 11:06:52,22.36704,114.141313,sample vehicle #1,sample_route_id
2022-05-10 11:07:02,22.367026,114.141331,sample vehicle #1,sample_route_id
2022-05-10 11:07:12,22.367021,114.14135,sample vehicle #1,sample_route_id
2022-05-10 11:07:22,22.367018,114.141366,sample vehicle #1,sample_route_id
2022-05-10 11:07:32,22.367021,114.14137,sample vehicle #1,sample_route_id
2022-05-10 11:07:42,22.367028,114.141351,sample vehicle #1,sample_route_id
2022-05-10 11:07:52,22.367066,114.14131,sample vehicle #1,sample_route_id
2022-05-10 11:08:02,22.367108,114.141258,sample vehicle #1,sample_route_id
2022-05-10 11:08:12,22.36713,114.141243,sample vehicle #1,sample_route_id
2022-05-10 11:08:21,22.367155,114.141235,sample vehicle #1,sample_route_id
2022-05-10 11:08:31,22.367181,114.141211,sample vehicle #1,sample_route_id
2022-05-10 11:08:41,22.367168,114.141253,sample vehicle #1,sample_route_id
2022-05-10 11:08:51,22.367135,114.141291,sample vehicle #1,sample_route_id
2022-05-10 11:09:01,22.367135,114.141278,sample vehicle #1,sample_route_id
2022-05-10 11:09:11,22.36713,114.141276,sample vehicle #1,sample_route_id
2022-05-10 11:09:21,22.367113,114.14128,sample vehicle #1,sample_route_id
2022-05-10 11:09:31,22.367095,114.141288,sample vehicle #1,sample_route_id
2022-05-10 11:09:41,22.36708,114.141298,sample vehicle #1,sample_route_id
2022-05-10 11:09:51,22.367011,114.141281,sample vehicle #1,sample_route_id
2022-05-10 11:10:01,22.36649,114.141011,sample vehicle #1,sample_route_id
2022-05-10 11:10:11,22.366298,114.140905,sample vehicle #1,sample_route_id
2022-05-10 11:10:21,22.366328,114.140885,sample vehicle #1,sample_route_id
2022-05-10 11:10:31,22.366328,114.140886,sample vehicle #1,sample_route_id
2022-05-10 11:10:41,22.366318,114.140901,sample vehicle #1,sample_route_id
2022-05-10 11:10:51,22.366101,114.141033,sample vehicle #1,sample_route_id
2022-05-10 11:11:01,22.365878,114.140763,sample vehicle #1,sample_route_id
2022-05-10 11:11:11,22.365688,114.140476,sample vehicle #1,sample_route_id
2022-05-10 11:11:21,22.365433,114.140583,sample vehicle #1,sample_route_id
2022-05-10 11:11:31,22.365358,114.140425,sample vehicle #1,sample_route_id
2022-05-10 11:11:41,22.365111,114.140161,sample vehicle #1,sample_route_id
2022-05-10 11:11:51,22.365166,114.139811,sample vehicle #1,sample_route_id
2022-05-10 11:12:01,22.365126,114.139721,sample vehicle #1,sample_route_id
2022-05-10 11:12:11,22.36511,114.139656,sample vehicle #1,sample_route_id
2022-05-10 11:12:21,22.365098,114.139613,sample vehicle #1,sample_route_id
2022-05-10 11:12:31,22.365091,114.139571,sample vehicle #1,sample_route_id
2022-05-10 11:12:41,22.36508,114.139536,sample vehicle #1,sample_route_id
2022-05-10 11:12:51,22.365073,114.139521,sample vehicle #1,sample_route_id
2022-05-10 11:13:01,22.365055,114.139546,sample vehicle #1,sample_route_id
2022-05-10 11:13:11,22.365156,114.139535,sample vehicle #1,sample_route_id
2022-05-10 11:13:21,22.365155,114.139583,sample vehicle #1,sample_route_id
2022-05-10 11:13:30,22.365138,114.139616,sample vehicle #1,sample_route_id
2022-05-10 11:13:40,22.365053,114.139563,sample vehicle #1,sample_route_id
2022-05-10 11:13:50,22.364973,114.139508,sample vehicle #1,sample_route_id
2022-05-10 11:14:00,22.364901,114.139473,sample vehicle #1,sample_route_id
2022-05-10 11:14:10,22.36488,114.13949,sample vehicle #1,sample_route_id
2022-05-10 11:14:20,22.364838,114.139483,sample vehicle #1,sample_route_id
2022-05-10 11:14:30,22.364816,114.139486,sample vehicle #1,sample_route_id
2022-05-10 11:14:39,22.36482,114.139493,sample vehicle #1,sample_route_id
2022-05-10 11:14:50,22.364926,114.139531,sample vehicle #1,sample_route_id
2022-05-10 11:15:00,22.364983,114.139556,sample vehicle #1,sample_route_id
2022-05-10 11:15:10,22.36501,114.139563,sample vehicle #1,sample_route_id
2022-05-10 11:15:20,22.365011,114.139556,sample vehicle #1,sample_route_id
2022-05-10 11:15:30,22.365013,114.139561,sample vehicle #1,sample_route_id
2022-05-10 11:15:40,22.364945,114.13951,sample vehicle #1,sample_route_id
2022-05-10 11:15:50,22.36501,114.139531,sample vehicle #1,sample_route_id
2022-05-10 11:16:00,22.36502,114.139553,sample vehicle #1,sample_route_id
2022-05-10 11:16:10,22.364935,114.139496,sample vehicle #1,sample_route_id
2022-05-10 11:16:20,22.364906,114.139488,sample vehicle #1,sample_route_id
2022-05-10 11:16:30,22.36493,114.139506,sample vehicle #1,sample_route_id
2022-05-10 11:16:40,22.36495,114.139516,sample vehicle #1,sample_route_id
2022-05-10 11:16:50,22.364965,114.139531,sample vehicle #1,sample_route_id
2022-05-10 11:17:00,22.365005,114.139541,sample vehicle #1,sample_route_id
2022-05-10 11:17:10,22.365005,114.139556,sample vehicle #1,sample_route_id
2022-05-10 11:17:20,22.365023,114.139575,sample vehicle #1,sample_route_id
2022-05-10 11:17:30,22.36501,114.139576,sample vehicle #1,sample_route_id
2022-05-10 11:17:40,22.365021,114.13959,sample vehicle #1,sample_route_id
2022-05-10 11:17:50,22.365038,114.139613,sample vehicle #1,sample_route_id
2022-05-10 11:17:59,22.365048,114.13962,sample vehicle #1,sample_route_id
2022-05-10 11:18:09,22.365035,114.139601,sample vehicle #1,sample_route_id
2022-05-10 11:18:19,22.365045,114.1396,sample vehicle #1,sample_route_id
2022-05-10 11:18:29,22.365031,114.139586,sample vehicle #1,sample_route_id
2022-05-10 11:18:39,22.36502,114.139576,sample vehicle #1,sample_route_id
2022-05-10 11:18:49,22.365026,114.139573,sample vehicle #1,sample_route_id
2022-05-10 11:18:59,22.365038,114.139576,sample vehicle #1,sample_route_id
2022-05-10 11:19:09,22.365048,114.139578,sample vehicle #1,sample_route_id
2022-05-10 11:19:19,22.365058,114.139583,sample vehicle #1,sample_route_id
2022-05-10 11:19:29,22.365051,114.139583,sample vehicle #1,sample_route_id
2022-05-10 11:19:39,22.364986,114.139533,sample vehicle #1,sample_route_id
2022-05-10 11:19:49,22.364976,114.139513,sample vehicle #1,sample_route_id
2022-05-10 11:19:59,22.364968,114.13951,sample vehicle #1,sample_route_id
2022-05-10 11:20:09,22.364936,114.139496,sample vehicle #1,sample_route_id
2022-05-10 11:20:19,22.364908,114.139491,sample vehicle #1,sample_route_id
2022-05-10 11:20:29,22.364878,114.139481,sample vehicle #1,sample_route_id
2022-05-10 11:20:39,22.364866,114.139483,sample vehicle #1,sample_route_id
2022-05-10 11:20:49,22.364873,114.139486,sample vehicle #1,sample_route_id
2022-05-10 11:20:59,22.364908,114.139508,sample vehicle #1,sample_route_id
2022-05-10 11:21:09,22.364938,114.139528,sample vehicle #1,sample_route_id
2022-05-10 11:21:19,22.364921,114.139523,sample vehicle #1,sample_route_id
2022-05-10 11:21:29,22.364905,114.13952,sample vehicle #1,sample_route_id
2022-05-10 11:21:39,22.364873,114.139516,sample vehicle #1,sample_route_id
2022-05-10 11:21:49,22.364865,114.139698,sample vehicle #1,sample_route_id
2022-05-10 11:21:59,22.365193,114.140093,sample vehicle #1,sample_route_id
2022-05-10 11:22:09,22.3654,114.140381,sample vehicle #1,sample_route_id
2022-05-10 11:22:19,22.365591,114.14042,sample vehicle #1,sample_route_id
2022-05-10 11:22:29,22.365836,114.140708,sample vehicle #1,sample_route_id
2022-05-10 11:22:38,22.36601,114.14095,sample vehicle #1,sample_route_id
2022-05-10 11:22:48,22.36619,114.14099,sample vehicle #1,sample_route_id
2022-05-10 11:22:58,22.366356,114.140803,sample vehicle #1,sample_route_id
2022-05-10 11:23:08,22.366035,114.140278,sample vehicle #1,sample_route_id
2022-05-10 11:23:18,22.365608,114.139638,sample vehicle #1,sample_route_id
2022-05-10 11:23:28,22.36534,114.139303,sample vehicle #1,sample_route_id
2022-05-10 11:23:38,22.365283,114.139238,sample vehicle #1,sample_route_id
2022-05-10 11:23:48,22.365281,114.139223,sample vehicle #1,sample_route_id
2022-05-10 11:23:58,22.36528,114.13921,sample vehicle #1,sample_route_id
2022-05-10 11:24:08,22.365266,114.13921,sample vehicle #1,sample_route_id
2022-05-10 11:24:18,22.365271,114.139206,sample vehicle #1,sample_route_id
2022-05-10 11:24:28,22.365275,114.139196,sample vehicle #1,sample_route_id
2022-05-10 11:24:38,22.365265,114.139166,sample vehicle #1,sample_route_id
2022-05-10 11:24:48,22.365243,114.139158,sample vehicle #1,sample_route_id
2022-05-10 11:24:58,22.365236,114.139141,sample vehicle #1,sample_route_id
2022-05-10 11:25:08,22.36521,114.139128,sample vehicle #1,sample_route_id
2022-05-10 11:25:18,22.365198,114.139123,sample vehicle #1,sample_route_id
2022-05-10 11:25:28,22.365193,114.139105,sample vehicle #1,sample_route_id
2022-05-10 11:25:38,22.365186,114.139086,sample vehicle #1,sample_route_id
2022-05-10 11:25:48,22.365148,114.139105,sample vehicle #1,sample_route_id
2022-05-10 11:25:58,22.365141,114.139105,sample vehicle #1,sample_route_id
2022-05-10 11:26:08,22.365158,114.139085,sample vehicle #1,sample_route_id
2022-05-10 11:26:18,22.36508,114.138988,sample vehicle #1,sample_route_id
2022-05-10 11:26:28,22.36494,114.138831,sample vehicle #1,sample_route_id
2022-05-10 11:26:38,22.364953,114.13883,sample vehicle #1,sample_route_id
2022-05-10 11:26:48,22.364973,114.138838,sample vehicle #1,sample_route_id
2022-05-10 11:26:58,22.364986,114.138845,sample vehicle #1,sample_route_id
2022-05-10 11:27:08,22.364993,114.13885,sample vehicle #1,sample_route_id
2022-05-10 11:27:18,22.364991,114.138845,sample vehicle #1,sample_route_id
2022-05-10 11:27:27,22.36499,114.13884,sample vehicle #1,sample_route_id
2022-05-10 11:27:37,22.364998,114.138855,sample vehicle #1,sample_route_id
2022-05-10 11:27:47,22.364955,114.138841,sample vehicle #1,sample_route_id
2022-05-10 11:27:56,22.364745,114.138971,sample vehicle #1,sample_route_id
2022-05-10 11:28:07,22.364628,114.139033,sample vehicle #1,sample_route_id
2022-05-10 11:28:17,22.364608,114.139025,sample vehicle #1,sample_route_id
2022-05-10 11:28:27,22.364591,114.139018,sample vehicle #1,sample_route_id
2022-05-10 11:28:37,22.364583,114.139013,sample vehicle #1,sample_route_id
2022-05-10 11:28:47,22.364565,114.139006,sample vehicle #1,sample_route_id
2022-05-10 11:28:57,22.364536,114.139,sample vehicle #1,sample_route_id
